Parameter,Fmax,beta,power,beta,power,beta,power,beta,power,beta,beta,power,beta,power,beta,power,beta
Control,,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Variable,,pr_mean.nc,pr_mean.nc,tas_max.nc,tas_max.nc,Tree_cover_vcf.nc,Tree_cover_vcf.nc,vpd_mean.nc,vpd_mean.nc,beta0,Tree_cover_vcf.nc,Tree_cover_vcf.nc,Total_cover_vcf.nc,Total_cover_vcf.nc,cveg.nc,cveg.nc,beta0
3734,26.893382061977416,-110.15255657759357,1.620593323420427,37.31685717402423,0.07838727548100645,-0.8096779213452344,3.2498164939470238,6.6181403743834375,0.16543185742615069,26.893382061977416,32.132485877990646,5.184699919157,28.76204662694892,1.288289816547084,0.9919432516258755,2.0007815291343505,0.630459303372076
3735,27.399833900335302,-107.84373124971448,0.29588394278952374,39.092044453284814,0.08284290687209651,-1.566012304686293,2.924125320951784,5.814346611825861,0.07718726350605119,27.399833900335302,21.093912665231695,6.813552087554592,41.98356502115727,3.6247193257864905,0.7452515504982401,2.719056455458108,0.27584334001498123
3736,28.279072752866547,-112.49569971350347,1.9899823304420177,40.336424686422696,2.51697649191703,-0.6074086506752616,0.33912851941576533,4.94514721850793,3.406722585478051,28.279072752866547,29.852391439259026,0.19502963605749854,30.385253455504262,1.532874544736177,1.0789917724846634,0.5149638312426842,1.4856027606675097
3737,27.19419642053052,-112.90592776775597,1.3497414030257482,39.742425281160656,2.248988644059585,-1.318347128032681,0.25050084025205166,5.629141292760935,1.5058420148943399,27.19419642053052,25.588382498672246,0.23410985680919558,38.04800030160871,3.7368503356274663,1.2450047829286974,0.5723975275838571,0.7750989805783975
3738,30.03056371666078,-117.5184462140365,0.2779694051179559,42.39608118832118,0.2508557918647896,-0.9277237192147572,1.521504587289172,3.9745242471026474,0.469788477252725,30.03056371666078,28.236986840670205,24.04042287909838,30.46066608989106,0.765134916289485,3.642921592347189,4.2978297530874405,-0.10227242073619372
3739,29.595481555947643,-116.05633088211972,0.5364763168150634,41.22255586701541,0.17095575935796456,-0.5580874987522442,1.008816404438971,4.329048067207199,0.3751149214211751,29.595481555947643,43.412822186087766,4.000825101147055,28.70397444218791,0.6974102591424365,1.9503834926483263,2.5558943116085837,0.240268753475986
3740,29.387685591287127,-115.95326927878027,1.7129477349715498,42.56885915131767,5.468554700896844,-1.8020125578415198,1.9198215668049572,3.8790936407447756,2.700629110683187,29.387685591287127,14.841140762049854,0.31188449513784566,87.41374973765537,0.9651766346060399,0.8856833592201274,0.8594440782737721,-0.21332024770013233
3741,26.509458752720228,-115.25985760056075,0.6716495473043451,40.326736613382025,1.7969380555063583,-0.4808604361785816,0.8440827028034217,4.9242229636128085,1.58660650087844,26.509458752720228,30.74438525764177,1.3685588506166548,45.084227453922985,0.39308683246150117,10.390901217186101,1.1585570811318662,-0.5220276920586249
3742,28.28782433883299,-112.66601565824386,0.5090971409856121,39.47986283353303,0.599217571186473,-0.585833293917748,0.4277008512306148,5.524232305565577,1.4333859868235244,28.28782433883299,37.442014209871495,1.2405149010611474,37.05426408286075,0.2275195406419804,6.157606416001994,5.546468567129065,-0.24931708001858408
3743,30.35603874188172,-114.56675302824314,3.4369280676779055,41.617217682679474,1.7269920405899342,-0.947999882267772,0.8352107399998897,4.414723513725883,0.30563991942114604,30.35603874188172,39.14047037679396,0.329972703537961,30.912259055154106,0.19752797177832052,0.580914381785474,1.021058722467262,0.7254990737088813
3744,28.815128731061282,-117.92029803215925,0.2823028709314406,41.99187713517053,1.0761435277145888,-1.0250871273334252,1.8872127323295484,4.228872984705124,11.434046154562175,28.815128731061282,16.07911580837076,1.4514126137972552,46.19366174931842,2.3984722692626077,2.5492466555148705,0.7273274872296757,-0.5620243180551291
3745,29.046930480550675,-120.09180320405116,3.476137213238642,44.394180290673624,1.239011603703595,-1.0703837113825445,0.4470796517116913,3.017287156201148,0.08951901719093502,29.046930480550675,28.415208131365056,0.6608442512210441,30.440470124638804,0.3595820449237566,0.718651072984835,1.1639108999324284,0.19912162548651985
3746,26.14066084582166,-121.30888139925068,1.1979733966626473,45.472346019382755,2.4614325813890106,-1.680732378182741,0.8790694752397292,2.6585693131285635,0.7746783725323988,26.14066084582166,15.116533765079675,0.3792485774987496,38.415188698095136,0.4457171143743141,18.73141229801124,1.3941353687540503,-0.9301795092474855
3747,31.006186664395376,-121.06793691706416,0.6618261256436647,44.30906126566685,0.4931172065953238,-0.44677724963111465,2.3119320815361593,2.920737353076413,1.0735546621162282,31.006186664395376,15.170506124741731,0.9175148807542625,97.34667728037742,3.20387728051028,2.728325921116242,0.7428680243244618,0.6109090666820735
3748,30.869860666017203,-121.46843657053053,1.9214781017213949,44.22187325866641,0.6045071456643766,-0.4480364420677322,1.4907279132192048,2.859074540249464,1.2850826478696207,30.869860666017203,17.534868479081304,0.762876217144145,67.2863073914785,3.911098754678344,3.836906916525132,0.624778075387425,0.8568646492633533
3749,31.201501545978253,-119.38920790100717,0.3744682123104416,42.85768835815271,3.075731598613297,-0.3257041447767301,1.6478679858023544,3.4642948704898915,0.41509661079276483,31.201501545978253,13.757203938112706,0.4934670884180753,88.11762852708324,1.282157143497791,3.6733772048498765,1.307402199679152,0.19211411682662807
3750,29.067733866599085,-122.30774943754511,2.0755168825159336,43.9652190879615,1.8118132960057574,-0.3165039561451066,1.3496584846016004,3.1441161683561405,0.3377889083002214,29.067733866599085,16.08456296357955,0.22516180878947606,44.276621823339276,0.5485462033069045,7.326393323814525,0.5803110359332514,1.2491703836450636
3751,32.22523424692279,-120.06943303762432,2.567954256171779,44.094211573393295,2.8667231454658473,-0.6378097869234105,1.0874140278500164,2.9206544547055326,1.200972368478237,32.22523424692279,20.574279134905566,1.328324922324206,43.55279901679797,0.29764798220500277,1.82079290316351,1.0214991397453965,0.19730690687402452
3752,24.853737215479157,-121.54153408401876,6.576277107499954,45.18844140781996,0.190322089475424,-1.5654551753640382,0.9173436206547064,2.989412865021719,3.688911700499853,24.853737215479157,28.366086646370967,1.974813669261942,32.41178362024275,1.123211451388298,0.3772878211022265,2.4965979482087084,0.47752637917540364
3753,32.68335619476449,-118.71440127112216,15.143528461054395,44.190128606341965,1.4576474465937792,-0.8472504428008614,1.4187023683764968,2.757661545717774,2.3952494966331956,32.68335619476449,20.691258271323818,0.15374652331099053,45.648477390157765,1.0381921103266045,0.68509255023303,2.567369818798732,1.234677968209176
3754,29.854455783747596,-119.42096730403134,0.10906006129345326,44.964045766335204,0.8807701370704496,-1.5276169075047958,0.6020973065096804,2.706286975514524,0.5954805336099421,29.854455783747596,14.801752559242543,2.6770038515162735,70.06069671544178,0.4591833965279716,5.173039476885592,0.523786701712825,-0.43585535154421373
3755,26.00974098875914,-126.11265422768574,0.11773423299776406,46.16414637685155,0.5577900828230502,-1.1780285719254442,0.8142973459807005,2.308683840880618,1.0408103398453759,26.00974098875914,14.74875768509481,2.093576729431318,55.513454264044725,1.0588830958595266,5.8093742747821615,0.8735774419861332,-0.16633407603139955
3756,26.30446830600153,-126.15490815881104,0.14895584182467622,45.626328136340355,0.24114555368715193,-1.118227913598885,1.1902232243376236,2.5262308128719217,1.453079634320095,26.30446830600153,14.647604902219786,2.9625952191754372,65.1293713076501,1.2915742651345532,6.259502758975891,1.2357467966537694,-0.9032046779762112
3757,27.325393965702318,-121.25825284890647,0.3176225161527574,45.382371748614084,1.8059132706228196,-1.0740561931602426,1.0571760371312315,2.5346778399040795,1.904906950400872,27.325393965702318,7.102427483657583,2.2535942877075295,68.3493563645838,0.5903764207060015,17.48387008086195,2.4801925791929103,-1.075479155391186
3758,28.54243615978344,-120.73906540989208,1.4051194523698265,45.04279243037571,0.8576562452459356,-1.5976875444859617,0.33474792802127584,2.765561744052825,5.321787946132793,28.54243615978344,21.900886883872328,2.290439119620522,53.40499728623534,1.1537946491096462,0.41477863956600514,0.07365673234934045,0.2058574859052903
3759,28.813754961774972,-113.34575147038522,0.5071487361396836,39.87017101838928,0.7884741134756932,-1.0182605823275281,2.5082417864137385,5.425161983187506,0.27570505051879846,28.813754961774972,43.01633817405859,0.4207334122719793,28.505401515361687,0.9492477527158629,3.57077027397226,20.62828342318893,-0.020550475222934468
3760,27.256710365154564,-118.33698261772733,0.6643196013514232,42.303619994438115,0.23002936810744018,-0.8450880572352328,2.31950885463582,4.094751570566236,1.8648759654440046,27.256710365154564,19.58856702617907,3.149076368796503,77.68263060995343,2.7358995765502545,0.31789388212236946,0.5186397695152286,0.2456958238562155
3761,28.017970127553923,-115.16628909426217,0.4806611597970697,41.55240202293437,2.8865746907917504,-1.6289591481039536,0.3786049361351249,4.662896620474897,0.6394147079158005,28.017970127553923,16.115227235600475,0.34690530786109314,38.383056646956476,4.302619211477921,8.041934402200015,2.232394390306481,-0.27238909192615585
3762,27.35017478645451,-117.83245204626853,1.1713782366829313,42.44704560170522,2.374068031517335,-1.5501679717806713,3.539148435779982,4.214572046345174,2.7585311446020606,27.35017478645451,14.569473914344565,1.255948971444191,67.9316631702565,9.735672285150681,1.2491466676954583,7.354540779880213,0.7750094816968173
3763,32.0207789209169,-121.17338860716555,0.8165351799262082,45.02548823190601,0.4614989856648422,-1.662433393407045,0.29694501970698234,2.7656935527725737,0.3746916413212702,32.0207789209169,35.09712455161317,0.6081995024929459,30.457862500487952,0.09857663344578604,1.345786179263394,0.12521115363517102,-0.7809348914334288
3764,29.425193081190457,-117.77062048909976,0.7807085231753811,41.462271222704025,1.436982217719465,-0.7561137121381175,2.393309624699048,4.433923988469195,0.8474674212260713,29.425193081190457,30.609034691846045,0.752274286966687,32.75500191945307,0.7765212367574675,0.46361382359664804,0.6171387251658844,-0.3383674146450618
3765,29.414550002836876,-116.21281605840501,0.3926446533722844,41.80050702130547,1.164390241076109,-0.5839601889612207,2.337003388085866,4.357773831887577,0.763783040056154,29.414550002836876,26.767472987526837,0.7975044108551693,36.47163198697219,1.0549485700336776,0.5091610886533454,0.5471199915677379,-0.8055960238038371
3766,25.286745777501082,-116.2575952621258,0.7885587742837862,41.4810250326598,0.46002005364835036,-0.48394353927228523,2.5207752282068396,4.217105595092137,2.033707085000321,25.286745777501082,37.50891901664853,1.7357432090462257,26.708800606940155,4.944867401182429,0.7020068560347382,1.5888830291866156,0.5401338667010716
3767,30.46089362874455,-116.61926109606527,1.494418886026984,43.314304348205226,0.9025080989171975,-1.939985694351556,0.8790308087629868,3.6712345570030123,1.8165577103588173,30.46089362874455,17.917404882488775,1.3712525856982711,44.833035277751485,0.7346058655932675,1.0328673308526148,3.7416742857487915,1.4028634621320253
3768,27.06594033448368,-116.86134479405783,1.342317039637718,40.65398680294223,0.8648271883814292,-0.4950937834320944,1.0088286101089732,4.896107845309325,0.7428989060014672,27.06594033448368,19.154178771342742,0.9498951340356916,49.57966838872649,1.8981640651658962,1.9032800031918142,0.392603073061562,-0.7009853846724067
3769,26.844805002134606,-116.22948678091682,2.337134291895533,42.08454626671554,0.24025349933479417,-0.3205422227125721,0.2129588335297544,3.860890983398867,0.6518785364217486,26.844805002134606,16.616888837158864,0.6858605855729871,48.387301872392946,0.7181332390208133,3.848895121473184,0.49065347553043936,0.5258283846003678
3770,30.34187613910134,-112.92102406140427,0.6123657500339146,40.8364406082012,1.6514217432687388,-1.0479340752879625,6.52967365473896,4.7702551646120295,0.5391661235887988,30.34187613910134,17.579516172605626,0.5648157027775571,57.488543658272604,0.7609035395376378,0.28468796095292787,9.663338139052884,-0.06627563316750475
3771,31.55765488036474,-112.99167402902076,1.0614180174053123,39.050356647909815,0.49575335131845544,-0.8374051597459632,4.51914264552206,6.045586114526196,1.028286471226129,31.55765488036474,18.67111934896559,0.4021887049024837,52.055315303753524,0.7018988303761267,1.2535457457316106,0.8279882439196222,-1.1402902482851829
3772,27.623881891805492,-113.53760274624983,0.9576776141176442,42.676982442816254,0.22487322383788924,-1.779273418031466,2.7020012258496844,3.9378190878680734,0.48541063683647007,27.623881891805492,13.190720274162395,0.3323801429639329,66.56497858866165,3.2014989912203196,5.0015480060185755,2.3127313734780013,-0.8333740428264047
3773,27.355438956536215,-118.71083071948972,0.8830645607146181,43.11061476631136,1.4557876410812858,-0.5464769286560159,3.451619306922216,3.526020848405314,0.3889494374917694,27.355438956536215,16.75998306297887,2.651238038741272,55.007107284200096,0.809613483015668,1.15949659484578,0.8644131507528612,0.7425488392399132
3774,27.732988610595566,-120.88921555785849,1.2752995960525135,44.14998715046442,1.3675355681745731,-0.4185237155939085,0.24353490190949656,2.8160888924831275,5.58358239415386,27.732988610595566,18.73738441693643,2.0732504453582705,50.46419269972729,4.56947857440018,1.9721995625464692,0.30576139472751196,-0.18800974953640495
3775,31.21985028473353,-114.31590533630612,0.6289806874345313,40.84221138858988,0.5963221118783155,-1.4891256049422168,3.3421703153843696,5.01929144339766,0.3140954012493645,31.21985028473353,22.268706833333525,1.3082944174777593,48.17147758867347,0.444932789919492,0.49971498018021066,0.876926223913915,0.5901420280933204
3776,32.62783686825615,-118.36554287194532,1.4631695442431851,42.83720612995956,0.8145724291693022,-1.044486008703782,0.1553062496297472,3.8418167387880153,2.0564537425796376,32.62783686825615,17.554845713743305,1.8157593479559855,63.22698093908384,0.5202261335739672,1.797223180866023,3.676581548882291,-0.23094619069096392
3777,29.757222722493957,-119.31737352341842,0.6922011819229996,43.72473415647617,0.5860476735413073,-1.0337973120676776,0.22707601897405486,3.2108626268050786,2.301323287016619,29.757222722493957,19.461089550472433,3.561536914979841,72.72933662091545,0.6675881036506203,1.6320832106870633,2.9582540195814966,-0.1291976748104394
3778,26.27945071176015,-120.32116205102827,0.6077455454656983,44.568830413160704,1.6275307105316323,-1.3079196437875742,2.4165391132872185,2.9374939258247923,0.2509465710972805,26.27945071176015,53.688508154080424,1.3038518509554553,25.43579876555849,2.0133405001101092,0.3073970234436471,1.906014699990021,-0.07043995661115357
3779,29.293430039909374,-115.69759544782679,2.8392873144394537,41.893481952284716,1.9737734649811542,-1.4175868915145065,3.1930266646252092,4.477122622364339,2.941516794183997,29.293430039909374,24.4263695561219,1.139068838353303,40.91868057570974,1.3699493956106321,0.6593833283177084,3.2526087908380465,-0.4163328093970208
3780,31.299418219076333,-116.38238578167658,0.43664562475702606,41.39782504383088,3.0431428852225877,-0.8352495561982317,1.0636520932637905,4.541650277718036,1.2894684899329123,31.299418219076333,22.148271601158886,0.26389902611977234,28.723398926849743,2.4491361989549265,10.015163647566725,1.3093719873812892,-0.08923890647566529
